X1_sexo,X2_zona,X3_ciclo,X4_ingreso_familiar,X5_trabaja,X6_beca,X7_educ_jefe,X8_tam_familiar,X9_asistencia,X10_cursos_desaprobados,X11_promedio_final
Femenino,Urbana,7,2369.99,No,No,Primaria,4,83.2,1,11.25
Masculino,Rural,3,1424.64,Sí,No,Superior técnica,4,82.3,1,14.16
Masculino,Rural,9,953.76,No,No,Secundaria,6,76.6,1,13.3
Femenino,Rural,1,876.24,No,No,Superior universitaria,6,90.3,2,13.94
Femenino,Urbana,6,1229.21,Sí,No,Secundaria,6,67.0,1,12.36
Masculino,Urbana,5,4347.96,No,No,Secundaria,4,87.1,0,14.02
Femenino,Rural,5,659.12,Sí,No,Superior técnica,5,73.9,1,13.08
Femenino,Rural,2,717.78,No,Sí,Primaria,7,84.5,1,14.11
Femenino,Rural,5,1204.19,No,Sí,Sin educación,6,77.7,1,13.51
Masculino,Rural,7,495.43,Sí,Sí,Sin educación,4,78.3,0,14.52
Femenino,Urbana,3,2383.14,No,No,Primaria,5,83.3,1,14.17
Femenino,Rural,8,581.87,Sí,No,Secundaria,7,75.0,0,13.78
Masculino,Urbana,2,1847.55,No,No,Secundaria,7,82.8,2,13.3
Femenino,Urbana,4,1212.21,Sí,No,Superior universitaria,5,79.4,2,14.52
Masculino,Rural,5,846.89,Sí,No,Secundaria,8,69.0,5,10.61
Femenino,Urbana,8,3780.66,Sí,No,Primaria,9,74.5,1,13.91
Femenino,Rural,1,843.59,No,No,Secundaria,11,95.0,2,11.74
Femenino,Urbana,6,1204.76,Sí,No,Primaria,5,85.4,0,15.1
Masculino,Urbana,3,4502.19,No,No,Superior universitaria,6,87.9,2,14.54
Femenino,Rural,4,1327.91,No,No,Superior técnica,6,85.9,1,13.11
Femenino,Urbana,2,1495.2,No,No,Secundaria,4,92.1,2,13.42
Masculino,Rural,9,5486.45,No,No,Superior técnica,8,85.6,3,13.62
Femenino,Urbana,8,7455.74,No,No,Superior técnica,9,88.4,1,14.14
Masculino,Rural,4,1292.41,No,No,Superior técnica,12,83.2,1,14.12
Femenino,Urbana,6,2216.36,Sí,No,Sin educación,4,75.3,1,13.09
Masculino,Urbana,4,4415.85,No,No,Superior técnica,9,82.2,3,12.96
Masculino,Rural,3,502.09,No,No,Sin educación,4,90.2,1,12.68
Masculino,Rural,8,737.17,Sí,Sí,Sin educación,7,59.7,1,12.31
Masculino,Rural,3,1830.9,Sí,No,Primaria,8,77.7,2,11.71
Femenino,Urbana,4,1016.66,No,No,Primaria,10,81.0,1,14.79
Femenino,Rural,8,1744.88,Sí,No,Primaria,6,62.1,4,9.81
Femenino,Rural,2,2262.41,Sí,No,Secundaria,8,72.0,2,10.91
Femenino,Rural,3,1677.44,Sí,No,Primaria,9,73.1,0,12.99
Masculino,Rural,2,963.43,No,No,Superior técnica,4,87.5,0,15.69
Femenino,Rural,10,1608.32,Sí,No,Primaria,11,67.2,2,12.05
Femenino,Rural,1,1379.96,No,No,Secundaria,5,82.9,3,12.18
Femenino,Rural,6,1115.92,No,No,Primaria,6,87.7,1,14.78
Masculino,Rural,6,618.04,Sí,No,Sin educación,5,73.7,3,11.24
Masculino,Rural,7,431.98,Sí,No,Primaria,3,74.3,2,10.62
Femenino,Urbana,1,1912.22,No,No,Secundaria,4,86.4,0,15.56
Femenino,Urbana,8,2472.68,Sí,No,Superior técnica,6,65.4,5,10.48
Masculino,Urbana,2,1436.34,No,No,Primaria,4,100.0,0,14.61
Femenino,Urbana,5,1139.13,No,No,Secundaria,1,93.2,0,14.83
Masculino,Rural,10,875.14,No,No,Sin educación,3,75.0,4,11.4
Masculino,Urbana,2,716.72,No,No,Primaria,5,94.3,1,13.31
Masculino,Rural,2,513.24,Sí,Sí,Primaria,7,65.0,3,10.57
Masculino,Urbana,3,3837.91,No,No,Superior técnica,4,81.3,1,13.57
Femenino,Urbana,5,867.94,Sí,No,Superior técnica,5,75.1,3,13.52
Masculino,Urbana,1,1141.09,No,No,Secundaria,7,98.1,4,14.42
Femenino,Rural,4,621.71,No,Sí,Primaria,4,99.8,1,14.94
Femenino,Urbana,8,786.8,No,Sí,Primaria,6,84.7,1,12.83
Masculino,Urbana,3,1671.98,No,No,Secundaria,7,95.6,1,14.86
Femenino,Rural,4,913.46,Sí,Sí,Primaria,6,71.6,2,12.6
Masculino,Rural,5,911.22,No,No,Primaria,5,83.4,3,11.58
Femenino,Rural,5,1415.66,Sí,No,Primaria,4,67.7,3,10.86
Femenino,Urbana,10,2418.1,No,No,Superior universitaria,2,85.4,0,16.18
Femenino,Urbana,6,1859.29,No,No,Superior universitaria,8,91.9,0,15.96
Femenino,Urbana,2,725.73,No,No,Primaria,3,95.5,0,15.65
Masculino,Urbana,8,1784.39,Sí,No,Secundaria,4,72.4,3,12.78
Masculino,Rural,2,704.27,Sí,No,Sin educación,5,68.3,5,9.46
Masculino,Rural,2,1401.34,No,No,Superior universitaria,9,90.3,0,16.03
Femenino,Rural,6,565.52,Sí,No,Sin educación,6,70.1,2,9.28
Masculino,Urbana,2,3471.66,No,No,Secundaria,2,93.4,3,14.29
Masculino,Rural,2,680.13,Sí,No,Primaria,6,78.0,2,12.03
Masculino,Rural,5,156.98,Sí,Sí,Primaria,6,78.0,0,13.81
Femenino,Rural,3,1098.64,No,Sí,Sin educación,2,84.5,0,15.02
Masculino,Rural,2,2498.7,Sí,No,Secundaria,5,81.5,1,13.13
Femenino,Urbana,3,1697.78,No,No,Superior técnica,5,93.0,1,15.19
Masculino,Rural,2,1060.13,No,Sí,Primaria,3,88.6,1,14.19
Masculino,Rural,1,1841.41,Sí,Sí,Secundaria,9,73.3,5,11.54
Masculino,Rural,4,837.55,No,No,Superior técnica,7,86.4,0,15.1
Masculino,Rural,9,1022.57,No,No,Superior técnica,6,80.5,1,13.25
Femenino,Rural,3,516.43,No,No,Secundaria,8,82.6,0,14.99
Femenino,Urbana,6,818.07,No,No,Secundaria,6,86.6,2,14.17
Femenino,Rural,2,822.77,No,No,Primaria,2,83.4,2,12.7
Masculino,Urbana,4,6950.63,No,No,Primaria,2,83.2,0,14.14
Femenino,Urbana,6,1433.13,No,Sí,Primaria,3,97.7,1,13.91
Masculino,Rural,6,1361.46,Sí,Sí,Primaria,4,69.5,3,12.66
Femenino,Rural,6,794.42,Sí,No,Secundaria,4,72.9,2,11.58
Femenino,Rural,2,236.17,Sí,Sí,Sin educación,3,68.7,1,11.99
Masculino,Rural,9,987.32,No,No,Primaria,5,83.9,1,12.96
Masculino,Rural,9,280.92,Sí,Sí,Sin educación,6,83.8,0,12.4
Masculino,Urbana,3,1461.15,No,No,Superior técnica,5,78.4,3,13.51
Masculino,Rural,3,1302.3,No,No,Sin educación,7,88.4,0,14.06
Femenino,Urbana,3,2172.98,No,No,Superior técnica,2,80.4,0,14.5
Masculino,Urbana,5,1403.11,Sí,No,Secundaria,4,76.7,2,13.03
Masculino,Urbana,8,2327.58,No,No,Superior universitaria,2,81.2,1,14.35
Masculino,Rural,2,667.67,No,No,Sin educación,6,90.6,0,15.03
Masculino,Urbana,1,6459.53,No,No,Secundaria,8,91.5,2,14.93
Masculino,Urbana,6,909.19,No,No,Primaria,2,85.5,0,13.91
Masculino,Urbana,1,3493.84,No,No,Primaria,3,79.4,1,12.41
Femenino,Rural,7,2127.46,Sí,No,Sin educación,9,60.8,4,9.24
Masculino,Rural,4,1515.62,No,No,Primaria,6,75.9,2,12.42
Masculino,Rural,4,1737.1,Sí,No,Secundaria,4,65.7,2,10.86
Masculino,Urbana,3,3252.79,No,No,Superior técnica,4,94.3,0,15.61
Masculino,Urbana,1,3716.47,No,Sí,Superior universitaria,7,97.4,0,16.78
Masculino,Rural,2,890.83,No,Sí,Primaria,4,91.3,0,14.78
Femenino,Rural,2,1204.88,Sí,No,Primaria,2,82.9,4,12.15
Masculino,Urbana,6,3810.94,Sí,No,Secundaria,9,70.6,3,11.62
Femenino,Urbana,2,2865.87,No,Sí,Superior universitaria,7,96.7,1,16.1
Femenino,Rural,4,975.06,Sí,Sí,Secundaria,4,82.7,3,11.52
Masculino,Rural,9,647.48,Sí,Sí,Secundaria,6,72.3,1,11.9
Femenino,Urbana,4,2144.88,No,No,Secundaria,3,92.3,1,14.23
Femenino,Rural,4,810.08,Sí,No,Superior técnica,9,77.7,4,10.22
Femenino,Urbana,8,1147.57,No,No,Secundaria,4,86.2,0,13.12
Masculino,Rural,4,679.35,No,Sí,Sin educación,7,99.3,0,14.43
Femenino,Rural,2,457.91,Sí,No,Secundaria,4,71.7,6,10.64
Femenino,Rural,6,254.75,No,No,Primaria,9,76.7,2,12.28
Femenino,Rural,7,948.81,Sí,Sí,Sin educación,3,79.3,0,13.49
Masculino,Rural,2,361.03,Sí,No,Sin educación,4,77.8,3,12.21
Femenino,Rural,4,780.84,Sí,Sí,Primaria,3,71.0,0,13.34
Femenino,Rural,7,634.38,Sí,No,Primaria,4,70.5,3,11.49
Femenino,Rural,8,2694.85,No,No,Superior técnica,9,82.3,0,14.23
Femenino,Urbana,2,2948.97,No,No,Superior universitaria,7,83.9,5,11.47
Masculino,Rural,2,335.67,Sí,No,Superior universitaria,3,74.9,4,13.03
Femenino,Rural,10,1250.96,No,Sí,Primaria,11,88.6,2,13.97
Femenino,Rural,3,687.34,Sí,Sí,Primaria,10,67.2,1,12.04
Masculino,Rural,6,1238.59,No,No,Secundaria,5,87.2,1,13.6
Femenino,Rural,7,518.05,Sí,No,Sin educación,6,66.2,2,11.26
Femenino,Urbana,2,1935.83,No,No,Secundaria,4,87.5,0,14.79
Femenino,Rural,10,1340.84,Sí,Sí,Sin educación,7,76.7,2,12.24
Masculino,Rural,8,770.52,Sí,No,Primaria,8,68.8,2,10.51
Femenino,Urbana,2,1149.6,No,No,Primaria,5,91.2,2,14.03
Femenino,Rural,4,2197.47,No,No,Secundaria,3,85.0,1,14.2
Masculino,Urbana,6,2735.92,No,No,Superior universitaria,4,100.0,0,16.29
Femenino,Rural,8,1872.64,Sí,No,Primaria,6,76.7,2,12.02
Masculino,Urbana,1,1826.2,No,No,Primaria,6,92.6,1,13.68
Femenino,Rural,1,1254.72,No,No,Primaria,6,95.3,3,13.74
Femenino,Rural,5,615.06,No,No,Primaria,3,76.0,1,12.75
Femenino,Urbana,2,554.32,Sí,No,Primaria,4,84.2,4,12.26
Femenino,Rural,2,429.0,No,No,Primaria,4,69.8,5,11.24
Masculino,Rural,3,1740.56,No,No,Sin educación,9,84.5,0,13.07
Masculino,Rural,4,1720.88,No,No,Primaria,2,77.9,0,12.64
Femenino,Rural,1,501.06,No,No,Primaria,9,87.1,2,12.59
Femenino,Rural,6,691.66,No,No,Primaria,6,87.1,0,13.74
Masculino,Rural,5,432.57,No,Sí,Sin educación,6,84.2,2,12.59
Femenino,Rural,2,1211.44,Sí,Sí,Primaria,6,80.3,2,12.4
Femenino,Urbana,5,1177.35,No,No,Superior técnica,2,80.2,2,14.57
Femenino,Rural,1,1333.39,Sí,No,Sin educación,5,70.5,5,8.25
Masculino,Rural,4,773.84,Sí,No,Primaria,6,74.8,1,11.62
Masculino,Urbana,1,2172.21,Sí,Sí,Secundaria,4,80.3,1,13.61
Femenino,Rural,7,1248.44,Sí,No,Primaria,6,63.0,1,12.93
Masculino,Rural,10,1217.93,Sí,Sí,Secundaria,6,90.0,1,13.45
Masculino,Rural,6,2815.64,Sí,No,Superior universitaria,4,70.6,2,11.91
Masculino,Urbana,6,2048.69,Sí,No,Primaria,3,70.5,1,13.04
Femenino,Rural,2,1689.87,Sí,No,Primaria,7,71.5,1,12.79
Femenino,Urbana,3,2485.49,No,No,Secundaria,6,83.5,0,16.09
Masculino,Urbana,6,2343.31,No,No,Superior universitaria,6,78.6,0,14.71
Femenino,Rural,8,928.39,No,Sí,Primaria,3,83.7,1,13.11
Femenino,Rural,1,780.92,Sí,No,Primaria,9,74.9,4,12.12
Masculino,Rural,9,879.21,No,No,Primaria,5,80.5,2,13.27
Femenino,Rural,1,961.98,No,No,Secundaria,4,88.2,2,12.87
Femenino,Urbana,2,3946.3,No,No,Superior universitaria,5,87.5,0,16.48
Femenino,Rural,10,860.35,Sí,Sí,Secundaria,7,80.7,1,13.88
Masculino,Rural,1,1100.57,No,No,Superior técnica,11,99.8,2,14.91
Masculino,Rural,5,913.69,Sí,No,Secundaria,5,72.0,4,9.77
Femenino,Urbana,2,7629.83,Sí,No,Secundaria,4,69.5,4,11.92
Masculino,Urbana,5,2473.3,No,No,Secundaria,3,88.0,1,14.62
Femenino,Rural,3,952.65,Sí,No,Primaria,8,73.0,2,11.06
Masculino,Rural,8,740.51,No,No,Secundaria,4,87.9,2,13.42
Femenino,Rural,1,375.14,No,No,Sin educación,5,97.2,1,14.59
Masculino,Rural,1,1939.82,No,No,Primaria,3,87.5,0,13.76
Femenino,Rural,1,1302.17,Sí,No,Secundaria,7,69.4,4,11.21
Femenino,Urbana,8,2179.59,No,Sí,Secundaria,4,97.1,0,15.32
Masculino,Rural,3,311.07,No,Sí,Primaria,7,83.8,0,14.62
Masculino,Urbana,2,3666.59,No,No,Primaria,6,94.9,1,14.55
Masculino,Urbana,1,2306.61,No,No,Superior técnica,5,92.3,2,13.4
Femenino,Rural,1,3058.05,Sí,No,Superior universitaria,8,84.1,2,12.94
Masculino,Rural,8,3403.91,No,No,Superior técnica,1,83.5,1,14.25
Femenino,Rural,5,1630.91,No,No,Secundaria,5,75.1,1,13.63
Femenino,Rural,2,1555.4,Sí,No,Sin educación,3,75.3,2,11.48
Masculino,Urbana,7,1756.92,No,No,Secundaria,2,93.7,1,14.2
Masculino,Rural,4,1578.01,No,No,Primaria,5,86.5,2,13.66
Masculino,Rural,1,249.62,No,No,Sin educación,5,87.0,1,13.43
Femenino,Rural,3,1008.66,No,No,Sin educación,9,79.6,0,13.85
Masculino,Rural,8,688.29,Sí,Sí,Primaria,4,85.7,2,11.84
Masculino,Rural,10,960.68,Sí,No,Secundaria,6,79.0,1,11.76
Femenino,Rural,2,575.17,No,No,Primaria,4,82.6,3,11.93
Masculino,Urbana,2,1807.47,No,No,Primaria,4,95.8,1,13.97
Femenino,Rural,2,920.45,Sí,No,Secundaria,2,70.5,4,10.18
Femenino,Rural,4,832.56,No,Sí,Secundaria,5,87.8,2,12.87
Femenino,Urbana,4,1316.14,No,No,Secundaria,6,91.5,1,15.13
Femenino,Urbana,1,2751.6,No,No,Superior técnica,6,93.9,1,15.51
Femenino,Rural,5,1109.55,Sí,No,Primaria,10,77.0,2,11.45
Femenino,Rural,4,1135.72,No,No,Superior universitaria,7,91.7,0,16.33
Masculino,Urbana,3,5634.47,Sí,No,Superior técnica,8,72.5,3,11.99
Masculino,Rural,2,518.13,Sí,No,Primaria,2,68.3,10,6.62
Masculino,Rural,7,232.13,Sí,Sí,Primaria,5,86.2,0,12.57
Masculino,Rural,3,494.08,No,Sí,Primaria,5,88.5,0,13.12
Femenino,Urbana,6,1254.35,No,No,Secundaria,7,97.2,0,15.66
Masculino,Urbana,10,1509.98,Sí,No,Secundaria,6,63.4,2,12.02
Masculino,Rural,5,898.04,No,No,Secundaria,4,89.4,4,12.38
Femenino,Rural,2,669.88,Sí,No,Primaria,4,73.7,1,11.04
Masculino,Urbana,1,1350.43,No,No,Superior técnica,3,96.2,0,14.67
Masculino,Rural,4,1621.72,No,No,Primaria,7,83.2,2,13.56
Masculino,Urbana,3,1655.44,Sí,No,Sin educación,4,67.7,4,7.9
Femenino,Urbana,6,3871.55,No,No,Primaria,4,88.1,3,13.03
Femenino,Rural,6,1449.87,No,No,Secundaria,3,81.5,2,14.31
Femenino,Urbana,6,660.69,No,No,Secundaria,6,78.0,0,15.33
Masculino,Rural,10,1505.63,Sí,No,Primaria,4,79.2,3,12.36
Femenino,Rural,8,3320.34,No,No,Secundaria,6,86.9,2,12.98
Femenino,Urbana,1,5094.31,No,No,Primaria,6,90.4,1,14.32
Masculino,Urbana,2,2556.69,No,No,Secundaria,7,90.8,3,13.45
Masculino,Rural,1,390.97,No,Sí,Sin educación,5,95.8,2,12.76
Masculino,Urbana,3,2168.29,No,No,Superior universitaria,6,85.6,0,14.21
Masculino,Urbana,6,3159.03,No,No,Sin educación,3,96.1,0,14.63
Masculino,Rural,3,987.48,No,No,Primaria,6,84.1,2,13.09
Masculino,Urbana,8,2489.07,Sí,Sí,Primaria,2,73.7,1,11.99
Masculino,Rural,6,2446.07,No,No,Superior universitaria,3,95.5,0,16.79
Masculino,Rural,4,1179.85,Sí,No,Superior técnica,5,75.7,2,11.84
Femenino,Rural,6,909.29,No,No,Secundaria,5,72.1,1,12.39
Femenino,Rural,1,636.82,No,Sí,Secundaria,8,100.0,1,15.49
Masculino,Rural,3,1519.34,No,No,Primaria,5,89.8,1,14.3
Masculino,Rural,4,509.22,No,Sí,Secundaria,4,81.8,0,14.39
Femenino,Rural,9,619.0,No,Sí,Sin educación,8,77.5,4,10.33
Femenino,Urbana,2,4952.73,Sí,No,Secundaria,6,70.5,3,10.4
Femenino,Urbana,4,1584.67,No,No,Superior técnica,3,79.7,3,12.48
Masculino,Rural,4,1008.22,Sí,No,Primaria,6,70.3,3,10.45
Masculino,Urbana,10,2557.48,No,No,Superior técnica,5,88.4,1,15.59
Femenino,Urbana,6,2760.38,Sí,Sí,Superior técnica,1,86.3,1,14.56
Masculino,Rural,1,870.72,No,Sí,Primaria,8,95.5,0,15.48
Masculino,Rural,6,908.18,No,No,Primaria,10,78.0,0,13.43
Femenino,Urbana,3,1776.41,No,No,Superior universitaria,3,86.1,1,16.01
Masculino,Urbana,4,1090.61,No,No,Secundaria,7,87.8,0,12.44
Femenino,Urbana,2,4372.53,No,No,Superior universitaria,6,93.1,1,16.05
Femenino,Urbana,1,1999.53,No,No,Superior técnica,3,81.1,2,13.83
Masculino,Urbana,2,828.09,No,No,Sin educación,4,88.2,2,12.19
Femenino,Rural,5,837.3,Sí,Sí,Primaria,5,86.4,2,13.34
Masculino,Rural,1,435.56,Sí,No,Primaria,6,69.6,4,11.38
Femenino,Urbana,5,2171.95,Sí,No,Secundaria,7,85.6,1,14.32
Femenino,Urbana,2,2755.94,Sí,No,Secundaria,5,83.5,4,12.04
Masculino,Rural,9,918.45,Sí,No,Primaria,3,66.6,2,11.87
Femenino,Rural,1,493.15,No,Sí,Primaria,10,93.2,2,12.6
Femenino,Rural,2,1536.5,No,No,Superior técnica,3,80.5,1,13.56
Masculino,Rural,5,1296.01,No,Sí,Superior técnica,3,84.8,0,15.11
Masculino,Rural,4,1573.52,Sí,No,Primaria,9,78.8,1,12.39
Masculino,Rural,6,793.19,Sí,No,Primaria,1,74.1,1,13.54
Femenino,Rural,4,945.72,Sí,No,Primaria,6,67.9,1,11.58
Masculino,Urbana,1,2284.95,No,Sí,Superior técnica,3,92.5,0,15.78
Masculino,Rural,8,2820.58,Sí,Sí,Sin educación,5,77.4,2,12.79
Femenino,Rural,5,1798.12,Sí,No,Secundaria,7,69.4,0,12.91
Masculino,Rural,1,1155.37,Sí,No,Superior técnica,8,69.2,8,8.59
Femenino,Rural,1,721.94,No,No,Secundaria,8,88.3,1,13.98
Femenino,Urbana,6,1735.08,No,Sí,Primaria,4,85.6,1,14.53
Masculino,Urbana,6,1316.57,No,No,Secundaria,3,100.0,1,15.52
Femenino,Rural,10,279.17,Sí,Sí,Primaria,7,75.0,2,11.82
Femenino,Rural,6,1057.47,No,No,Sin educación,12,80.3,0,14.45
Masculino,Rural,1,1850.61,Sí,No,Superior técnica,11,72.6,1,13.05
Femenino,Urbana,6,800.82,No,No,Primaria,5,79.2,2,12.58
Femenino,Rural,4,300.27,Sí,Sí,Sin educación,2,66.6,5,10.24
Masculino,Rural,3,657.56,No,No,Primaria,9,82.9,2,14.79
Masculino,Rural,1,769.2,Sí,Sí,Primaria,7,78.0,3,11.11
Femenino,Urbana,5,4362.94,No,No,Secundaria,3,89.0,0,15.88
Masculino,Urbana,5,369.84,No,Sí,Primaria,6,94.1,0,15.79
Masculino,Urbana,2,870.87,No,No,Primaria,4,85.7,3,12.36
Masculino,Rural,4,1207.81,No,No,Superior técnica,2,82.6,3,14.14
Femenino,Rural,4,532.49,No,No,Primaria,6,81.7,2,12.17
Femenino,Rural,1,2108.99,No,Sí,Sin educación,4,89.9,1,13.29
Femenino,Rural,10,717.91,No,No,Secundaria,5,91.3,3,12.74
Femenino,Rural,6,679.69,Sí,Sí,Secundaria,4,85.1,0,14.99
Masculino,Rural,10,326.81,Sí,Sí,Secundaria,3,79.6,1,12.99
Femenino,Urbana,10,2167.68,No,No,Superior técnica,7,91.5,0,15.78
Masculino,Rural,5,772.7,Sí,No,Primaria,13,74.1,3,10.77
Femenino,Rural,4,3277.03,Sí,No,Secundaria,3,75.3,4,11.65
Masculino,Rural,4,3541.03,No,No,Superior técnica,6,90.2,1,15.05
Femenino,Urbana,10,1934.43,No,No,Primaria,3,93.4,2,13.66
Femenino,Rural,6,1774.72,No,Sí,Sin educación,5,92.2,3,12.52
Masculino,Rural,3,766.42,Sí,Sí,Primaria,4,74.7,0,13.31
Femenino,Rural,2,2608.34,No,No,Secundaria,6,96.0,0,14.7
Femenino,Urbana,3,7602.68,No,No,Secundaria,2,94.2,0,14.91
Masculino,Urbana,4,3907.5,No,No,Superior universitaria,5,96.5,2,16.12
Femenino,Urbana,3,957.55,Sí,No,Sin educación,5,78.4,0,11.99
Masculino,Urbana,1,2344.66,No,No,Superior universitaria,2,98.9,2,14.12
Masculino,Urbana,4,1811.29,No,Sí,Superior técnica,8,96.9,1,16.35
Masculino,Rural,3,752.66,Sí,No,Primaria,3,75.4,0,13.68
Masculino,Rural,7,1399.56,No,No,Superior universitaria,8,82.3,0,14.9
Masculino,Rural,1,919.71,Sí,No,Primaria,3,70.6,4,9.92
Masculino,Urbana,5,1188.88,No,No,Superior universitaria,4,89.0,0,15.77
Masculino,Rural,6,662.84,Sí,Sí,Sin educación,6,90.9,0,13.26
Femenino,Urbana,9,3021.9,No,No,Superior universitaria,5,84.6,0,16.66
Femenino,Rural,5,2071.44,No,No,Primaria,2,83.6,2,13.33
Masculino,Rural,1,1713.12,Sí,No,Sin educación,8,70.7,7,8.06
Femenino,Rural,3,828.6,No,No,Secundaria,8,88.5,2,14.23
Femenino,Rural,2,467.98,Sí,Sí,Primaria,2,84.9,1,12.67
Femenino,Rural,5,894.41,No,Sí,Primaria,7,89.1,1,14.68
Masculino,Rural,1,1333.93,No,No,Primaria,7,92.6,2,12.9
Femenino,Urbana,3,3710.36,No,Sí,Superior técnica,4,90.4,2,13.19
Femenino,Rural,4,1029.82,No,No,Secundaria,4,94.8,1,14.57
Masculino,Rural,5,860.0,No,No,Superior técnica,7,89.4,2,14.09
Femenino,Urbana,6,1068.39,No,Sí,Primaria,1,95.0,0,15.28
Femenino,Rural,2,1293.42,Sí,Sí,Superior técnica,9,77.0,2,15.0
Femenino,Urbana,10,2107.92,No,No,Superior técnica,6,88.1,0,16.22
Masculino,Urbana,2,1863.49,No,No,Secundaria,5,74.3,4,11.72
Masculino,Urbana,2,1807.99,Sí,No,Secundaria,6,76.1,7,8.34
Masculino,Urbana,4,2308.78,No,No,Superior técnica,6,89.6,1,15.71
Femenino,Urbana,3,4216.3,No,No,Superior universitaria,6,85.8,0,14.51
Femenino,Rural,5,922.91,No,No,Secundaria,8,81.1,0,13.81
Masculino,Rural,4,945.88,Sí,No,Primaria,4,66.4,1,9.93
Masculino,Rural,1,375.42,No,Sí,Sin educación,6,85.3,2,12.45
Femenino,Rural,6,1368.31,Sí,No,Primaria,3,73.0,0,12.97
Femenino,Urbana,2,5033.62,No,No,Superior técnica,8,89.7,1,15.19
Femenino,Urbana,1,1375.75,No,No,Superior universitaria,1,90.4,1,14.36
Masculino,Rural,8,1709.08,No,No,Superior técnica,4,85.8,1,14.1
Masculino,Rural,4,1150.5,No,No,Secundaria,9,82.6,2,12.9
Femenino,Rural,9,2003.67,No,No,Primaria,8,87.3,2,13.14
Femenino,Urbana,10,1890.96,No,No,Superior técnica,5,83.2,1,13.3
Femenino,Rural,1,513.91,No,No,Sin educación,9,80.9,2,12.14
Femenino,Rural,7,1761.88,Sí,No,Superior universitaria,1,69.6,2,12.35
Masculino,Urbana,4,4697.52,No,No,Secundaria,3,90.2,0,14.26
Masculino,Rural,7,767.28,Sí,Sí,Secundaria,7,75.6,4,11.65
Masculino,Urbana,5,1792.01,No,No,Secundaria,6,72.4,1,13.44
Femenino,Urbana,7,1699.52,Sí,No,Primaria,6,66.5,2,11.46
Femenino,Urbana,4,1970.86,Sí,No,Superior técnica,5,74.5,0,14.12
Femenino,Rural,4,1005.39,Sí,No,Superior técnica,11,71.1,1,13.25
Masculino,Urbana,2,2145.9,Sí,No,Sin educación,5,81.5,5,11.69
Femenino,Urbana,1,706.67,No,No,Sin educación,4,80.6,6,11.04
Masculino,Rural,6,1955.74,Sí,Sí,Secundaria,10,77.3,1,12.8
Masculino,Rural,1,727.16,No,Sí,Secundaria,5,88.2,0,13.75
Masculino,Rural,5,1540.11,Sí,No,Primaria,3,76.8,3,10.95
Femenino,Rural,4,781.35,Sí,Sí,Secundaria,8,66.6,1,13.59
Masculino,Rural,1,333.12,Sí,No,Secundaria,6,81.2,5,11.68
Femenino,Urbana,5,1660.92,No,No,Secundaria,5,84.6,1,15.85
Femenino,Urbana,1,1983.3,No,No,Superior universitaria,5,87.2,1,14.76
Masculino,Urbana,9,1403.13,Sí,No,Primaria,2,84.7,4,11.65
Masculino,Rural,10,1500.78,No,No,Primaria,7,71.0,3,10.49
Femenino,Rural,2,1166.24,Sí,Sí,Superior técnica,3,72.3,2,12.72
Femenino,Rural,1,678.97,No,No,Sin educación,7,76.3,1,12.91
Masculino,Urbana,4,4781.45,No,Sí,Secundaria,3,89.9,0,15.04
Masculino,Rural,1,482.04,No,Sí,Primaria,7,82.4,2,11.7
Femenino,Rural,2,1203.43,Sí,No,Secundaria,4,71.9,7,9.09
Masculino,Rural,6,386.81,Sí,No,Superior técnica,1,77.0,2,11.27
Masculino,Rural,6,409.46,No,No,Primaria,5,83.9,0,14.57
Masculino,Urbana,7,3160.61,Sí,No,Secundaria,3,81.6,0,14.24
Masculino,Urbana,6,695.04,No,Sí,Secundaria,3,89.0,0,16.05
Femenino,Urbana,3,6913.3,Sí,No,Secundaria,3,75.6,2,13.53
Masculino,Urbana,9,2970.97,No,No,Superior técnica,6,98.0,0,16.01
Femenino,Rural,4,336.15,No,No,Superior universitaria,3,84.7,1,13.43
Femenino,Urbana,1,1810.51,Sí,No,Primaria,6,72.9,2,11.69
Femenino,Urbana,1,4454.72,No,No,Secundaria,3,85.5,3,11.25
Femenino,Rural,3,1769.87,No,Sí,Primaria,5,82.7,3,13.05
Femenino,Urbana,2,5681.89,No,No,Superior técnica,7,87.0,1,15.35
Masculino,Rural,8,729.48,Sí,Sí,Sin educación,11,76.1,3,10.75
Femenino,Rural,3,833.67,Sí,No,Secundaria,7,68.6,2,12.35
Masculino,Rural,1,1007.55,Sí,Sí,Primaria,2,74.6,3,10.25
Masculino,Rural,4,436.43,Sí,No,Secundaria,7,72.7,2,12.61
Masculino,Urbana,6,3303.14,Sí,No,Superior universitaria,5,76.5,2,12.67
Masculino,Urbana,6,2993.86,Sí,Sí,Superior técnica,6,82.7,2,13.36
Masculino,Urbana,3,1442.45,Sí,No,Secundaria,1,79.9,3,10.73
Femenino,Urbana,8,2185.39,No,No,Sin educación,2,91.6,0,13.64
Femenino,Rural,2,1773.41,No,No,Sin educación,5,80.6,3,9.88
Masculino,Urbana,5,1446.48,No,Sí,Primaria,4,94.3,0,14.87
Femenino,Rural,6,710.35,Sí,Sí,Primaria,2,70.4,1,13.19
Femenino,Rural,4,487.46,No,No,Secundaria,5,75.4,1,12.71
Femenino,Rural,10,711.28,Sí,No,Secundaria,6,66.4,3,11.45
