X1_sexo,X2_zona,X3_ciclo,X4_ingreso_familiar,X5_trabaja,X6_beca,X7_educ_jefe,X8_tam_familiar,X9_asistencia,X10_cursos_desaprobados,X11_promedio_final
Femenino,Rural,3,965.51,No,Sí,Primaria,4,98.1,1,15.63
Masculino,Urbana,3,1157.42,No,No,Secundaria,3,86.1,0,15.63
Femenino,Rural,2,782.45,No,No,Primaria,4,94.9,0,15.63
Femenino,Urbana,5,4304.82,No,No,Secundaria,4,92.9,0,15.63
Femenino,Rural,2,669.42,No,No,Sin educación,3,90.5,1,15.63
Masculino,Rural,2,1081.28,No,No,Secundaria,7,93.8,0,15.63
Femenino,Rural,7,1512.08,No,Sí,Secundaria,6,90.9,0,15.63
Femenino,Urbana,6,5087.02,No,No,Secundaria,2,90.7,0,15.63
Femenino,Urbana,7,1733.45,No,No,Secundaria,6,87.4,0,15.63
Femenino,Urbana,3,5394.23,No,No,Superior técnica,3,90.8,1,15.63
Masculino,Urbana,5,2213.14,No,No,Superior universitaria,7,83.2,1,15.63
Masculino,Rural,4,690.4,No,No,Secundaria,4,88.6,0,15.62
Femenino,Urbana,8,1563.39,No,No,Sin educación,5,84.9,1,15.62
Masculino,Urbana,6,1423.65,No,No,Superior técnica,2,92.8,1,15.62
Masculino,Urbana,8,2368.42,No,No,Superior universitaria,4,89.7,0,15.62
Masculino,Urbana,6,951.18,No,No,Superior técnica,4,84.2,0,15.62
Femenino,Urbana,2,2184.13,No,No,Superior técnica,5,89.5,1,15.62
Femenino,Rural,1,833.6,No,Sí,Secundaria,12,88.3,0,15.62
Masculino,Rural,6,1152.6,No,No,Primaria,5,77.5,0,15.62
Femenino,Rural,5,871.8,No,Sí,Primaria,4,88.6,0,15.62
Femenino,Urbana,1,489.91,Sí,Sí,Primaria,1,85.9,0,15.62
Femenino,Rural,1,856.37,No,No,Superior universitaria,3,95.9,1,15.62
Femenino,Urbana,4,1872.03,No,Sí,Superior técnica,6,92.8,0,15.61
Femenino,Urbana,2,973.83,No,No,Secundaria,2,92.5,1,15.61
Femenino,Rural,2,3972.35,No,No,Superior universitaria,7,94.5,1,15.61
Femenino,Rural,8,660.09,No,Sí,Primaria,3,89.9,1,15.61
Femenino,Rural,8,872.86,No,No,Superior universitaria,6,88.5,1,15.61
Masculino,Urbana,3,3252.79,No,No,Superior técnica,4,94.3,0,15.61
Masculino,Urbana,4,1726.8,No,No,Secundaria,1,94.2,0,15.61
Masculino,Urbana,5,2453.93,No,No,Superior técnica,1,84.1,1,15.6
Femenino,Urbana,1,1466.43,No,Sí,Secundaria,6,99.9,1,15.6
Masculino,Urbana,2,1367.86,No,No,Secundaria,6,89.4,2,15.6
Masculino,Urbana,3,3947.69,No,No,Secundaria,5,86.0,0,15.6
Masculino,Urbana,5,2633.73,No,No,Superior universitaria,2,85.3,2,15.6
Masculino,Urbana,5,2522.8,No,No,Secundaria,3,86.6,0,15.6
Femenino,Urbana,3,7365.33,No,Sí,Primaria,5,94.9,1,15.6
Femenino,Urbana,2,1102.07,No,No,Superior técnica,5,88.0,1,15.6
Femenino,Rural,5,922.41,No,No,Superior universitaria,10,90.4,0,15.6
Femenino,Urbana,1,2044.73,No,No,Superior universitaria,7,95.8,0,15.6
Masculino,Urbana,2,1924.84,No,Sí,Superior técnica,5,96.7,1,15.6
Femenino,Urbana,1,4361.21,No,No,Superior técnica,4,100.0,1,15.6
Femenino,Rural,10,2071.83,No,No,Primaria,10,93.7,0,15.6
Femenino,Urbana,5,2222.44,No,No,Superior universitaria,6,83.6,2,15.59
Masculino,Urbana,10,2557.48,No,No,Superior técnica,5,88.4,1,15.59
Femenino,Urbana,1,1235.76,No,Sí,Superior técnica,5,92.1,1,15.59
Femenino,Urbana,3,1125.53,No,No,Primaria,4,90.5,0,15.59
Masculino,Urbana,8,1852.57,No,No,Superior universitaria,5,91.8,0,15.59
Masculino,Rural,10,706.66,Sí,No,Superior técnica,5,76.8,2,15.59
Femenino,Urbana,6,1237.23,No,No,Secundaria,5,94.0,1,15.59
Femenino,Urbana,4,5433.39,No,No,Secundaria,2,100.0,1,15.59
Femenino,Urbana,7,2502.26,Sí,No,Superior universitaria,3,80.3,2,15.59
Femenino,Urbana,1,1983.71,No,No,Secundaria,5,97.3,0,15.59
Femenino,Urbana,4,946.25,No,No,Superior universitaria,6,86.8,1,15.59
Masculino,Urbana,4,1770.53,No,No,Superior técnica,9,80.8,0,15.59
Masculino,Urbana,5,2320.15,No,No,Superior universitaria,6,80.5,0,15.58
Masculino,Urbana,4,2185.73,No,No,Superior universitaria,6,98.6,2,15.58
Femenino,Urbana,10,1019.71,No,No,Secundaria,9,89.7,1,15.58
Masculino,Rural,3,930.95,No,No,Superior universitaria,2,88.8,1,15.58
Masculino,Urbana,5,3962.32,No,No,Secundaria,7,94.3,0,15.58
Femenino,Urbana,8,3147.78,No,No,Secundaria,2,90.3,0,15.58
Femenino,Urbana,6,1957.43,No,No,Superior técnica,4,92.2,1,15.58
Femenino,Rural,3,846.06,No,No,Secundaria,5,83.1,1,15.58
Femenino,Urbana,6,1256.59,No,No,Secundaria,5,90.6,1,15.58
Masculino,Urbana,6,1461.81,No,No,Secundaria,4,87.7,0,15.58
Masculino,Urbana,2,4035.31,No,No,Secundaria,8,99.2,1,15.58
Masculino,Rural,7,3319.46,No,No,Superior universitaria,4,94.7,0,15.58
Masculino,Urbana,6,2298.09,No,No,Primaria,2,99.4,0,15.58
Femenino,Urbana,1,3453.07,Sí,No,Superior universitaria,8,85.3,1,15.58
Masculino,Urbana,6,508.56,No,No,Secundaria,1,89.0,0,15.58
Masculino,Urbana,6,1642.65,No,No,Superior universitaria,3,92.4,0,15.58
Masculino,Urbana,10,3037.43,No,No,Superior técnica,6,89.1,0,15.58
Femenino,Urbana,4,2671.47,No,No,Superior técnica,6,90.1,1,15.58
Femenino,Urbana,6,3043.9,No,No,Superior técnica,5,95.8,0,15.58
Femenino,Rural,4,2031.33,No,No,Superior técnica,6,84.2,1,15.57
Femenino,Urbana,10,1541.95,No,No,Secundaria,7,85.7,3,15.57
Masculino,Urbana,9,1657.91,No,No,Secundaria,6,85.1,0,15.57
Femenino,Urbana,9,2983.95,No,No,Superior universitaria,5,98.5,0,15.57
Femenino,Urbana,3,2129.52,No,No,Secundaria,5,95.4,0,15.57
Femenino,Rural,2,1119.34,No,No,Primaria,5,88.5,0,15.57
Masculino,Rural,3,630.49,No,Sí,Primaria,7,87.6,0,15.57
Femenino,Urbana,2,3004.15,No,No,Superior universitaria,4,92.2,1,15.57
Femenino,Urbana,6,1908.15,No,No,Superior universitaria,3,88.3,0,15.57
Masculino,Urbana,7,1097.61,No,No,Superior universitaria,7,73.6,0,15.57
Masculino,Urbana,8,2508.59,No,No,Secundaria,7,80.6,1,15.57
Masculino,Urbana,2,1896.22,No,No,Superior universitaria,8,92.8,1,15.57
Femenino,Urbana,7,4021.25,No,No,Superior universitaria,3,94.7,0,15.57
Masculino,Rural,6,2498.96,No,No,Superior universitaria,4,89.5,0,15.57
Femenino,Rural,8,780.89,No,No,Superior técnica,6,98.0,1,15.57
Femenino,Rural,9,328.37,No,No,Secundaria,12,80.3,1,15.57
Masculino,Urbana,8,2037.39,No,No,Superior técnica,3,95.0,2,15.57
Masculino,Urbana,5,1244.94,No,No,Primaria,5,83.7,0,15.56
Masculino,Rural,3,2175.59,No,No,Superior técnica,11,88.5,0,15.56
Masculino,Urbana,5,2748.62,No,No,Superior universitaria,5,89.3,0,15.56
Femenino,Urbana,6,3972.03,No,No,Superior técnica,1,85.8,0,15.56
Masculino,Urbana,4,1077.62,No,No,Superior universitaria,5,88.7,2,15.56
Masculino,Urbana,8,10662.35,No,No,Primaria,5,86.0,1,15.56
Femenino,Rural,5,821.26,No,No,Primaria,3,81.3,0,15.56
Masculino,Urbana,9,2852.01,No,No,Secundaria,4,89.7,0,15.56
Masculino,Urbana,4,2577.94,No,No,Secundaria,5,83.1,0,15.56
Masculino,Urbana,4,1071.85,No,No,Superior universitaria,4,84.0,0,15.56
Femenino,Urbana,4,3991.68,No,No,Superior universitaria,6,93.1,0,15.56
Femenino,Urbana,6,1943.84,No,No,Primaria,3,90.9,0,15.56
Femenino,Rural,2,512.57,No,No,Superior universitaria,9,93.1,1,15.56
Femenino,Urbana,10,1137.39,No,No,Secundaria,6,81.0,0,15.56
Femenino,Urbana,1,1912.22,No,No,Secundaria,4,86.4,0,15.56
Masculino,Urbana,4,2084.11,No,No,Primaria,4,91.7,1,15.56
Femenino,Urbana,5,4110.9,No,No,Superior técnica,4,76.2,0,15.55
Masculino,Urbana,3,3710.81,No,No,Superior universitaria,12,87.1,1,15.55
Masculino,Rural,4,804.3,No,No,Superior técnica,6,85.9,1,15.55
Femenino,Urbana,1,2375.23,No,Sí,Superior técnica,3,92.8,0,15.55
Femenino,Urbana,1,4134.25,No,No,Primaria,5,88.9,0,15.55
Femenino,Urbana,8,1698.93,No,No,Superior universitaria,1,84.2,0,15.55
Masculino,Urbana,4,3223.27,No,No,Superior universitaria,7,95.9,1,15.55
Masculino,Urbana,7,2482.19,No,No,Superior universitaria,2,85.9,0,15.55
Femenino,Urbana,6,2780.35,No,No,Superior técnica,4,94.4,1,15.55
Masculino,Urbana,3,2184.14,No,No,Superior universitaria,3,85.2,1,15.55
Femenino,Rural,6,879.78,No,No,Superior técnica,7,93.4,0,15.55
Masculino,Rural,5,1444.93,No,No,Superior técnica,6,93.8,0,15.55
Femenino,Urbana,8,2968.44,No,No,Secundaria,5,80.3,0,15.55
Femenino,Urbana,2,1667.0,No,No,Secundaria,5,91.2,0,15.55
Masculino,Urbana,4,1587.59,No,No,Secundaria,4,83.3,0,15.55
Masculino,Urbana,3,1854.77,No,Sí,Secundaria,4,97.3,0,15.55
Femenino,Urbana,3,1412.65,No,No,Secundaria,7,91.2,1,15.55
Masculino,Urbana,2,2132.9,No,No,Superior técnica,5,88.1,0,15.55
Femenino,Urbana,1,2649.98,No,No,Superior universitaria,4,96.2,1,15.55
Masculino,Urbana,10,1076.07,No,Sí,Sin educación,4,86.1,0,15.55
Femenino,Urbana,3,2638.71,No,No,Secundaria,7,94.8,2,15.55
Femenino,Urbana,6,1734.32,No,No,Superior técnica,3,82.2,0,15.55
Masculino,Urbana,4,4555.59,No,No,Secundaria,4,81.4,1,15.54
Femenino,Urbana,4,2215.89,No,No,Superior universitaria,4,90.8,0,15.54
Masculino,Urbana,5,3792.63,No,No,Superior técnica,3,87.6,0,15.54
Masculino,Urbana,2,4324.73,No,No,Secundaria,7,91.6,1,15.54
Femenino,Urbana,1,2041.83,No,No,Secundaria,5,95.7,1,15.54
Masculino,Rural,5,929.46,No,No,Superior técnica,3,85.9,0,15.54
Masculino,Rural,3,1110.97,No,Sí,Superior universitaria,6,90.1,2,15.54
Femenino,Urbana,6,1229.11,No,No,Secundaria,5,83.1,0,15.54
Femenino,Urbana,1,2008.9,No,No,Superior técnica,7,88.6,0,15.54
Masculino,Urbana,1,2211.32,No,No,Superior técnica,10,85.7,0,15.54
Femenino,Urbana,4,3263.81,No,No,Superior técnica,4,90.8,1,15.54
Masculino,Rural,6,1471.37,No,No,Superior universitaria,6,90.0,3,15.54
Masculino,Urbana,6,1395.74,No,No,Secundaria,6,84.5,0,15.54
Masculino,Rural,5,891.31,No,Sí,Sin educación,5,88.9,0,15.54
Masculino,Urbana,4,4417.89,No,No,Superior universitaria,5,76.2,1,15.54
Femenino,Urbana,2,6348.83,No,No,Secundaria,5,96.4,0,15.53
Masculino,Urbana,5,4840.95,No,No,Superior técnica,4,79.0,0,15.53
Femenino,Rural,1,2804.9,No,No,Superior técnica,7,87.4,0,15.53
Femenino,Urbana,6,5086.35,No,No,Superior universitaria,3,86.6,1,15.53
Masculino,Urbana,8,2727.73,No,No,Primaria,6,87.6,0,15.53
Femenino,Rural,7,388.94,No,No,Secundaria,8,92.9,1,15.53
Femenino,Urbana,1,8257.05,No,No,Secundaria,5,97.2,1,15.53
Femenino,Urbana,6,1604.13,No,No,Superior universitaria,4,79.7,1,15.53
Femenino,Urbana,4,1629.06,No,No,Superior universitaria,5,98.0,2,15.53
Femenino,Rural,8,2081.85,No,No,Secundaria,3,85.5,1,15.53
Masculino,Urbana,3,839.0,No,No,Superior técnica,9,94.9,0,15.53
Femenino,Urbana,5,2954.21,No,No,Secundaria,3,89.8,1,15.53
Femenino,Rural,4,816.66,No,Sí,Secundaria,6,89.7,0,15.53
Femenino,Urbana,8,868.11,No,No,Sin educación,4,92.4,1,15.53
Femenino,Rural,6,855.08,No,No,Secundaria,9,87.9,1,15.53
Femenino,Urbana,3,1400.38,No,No,Secundaria,3,83.5,1,15.53
Masculino,Urbana,4,887.74,No,No,Superior técnica,2,91.0,1,15.53
Femenino,Urbana,5,1168.22,No,No,Superior técnica,3,93.5,0,15.53
Masculino,Urbana,2,11209.42,No,No,Superior técnica,8,84.8,1,15.53
Femenino,Urbana,1,2165.21,No,No,Secundaria,5,100.0,0,15.53
Femenino,Urbana,10,1825.83,No,No,Secundaria,4,77.0,0,15.53
Masculino,Urbana,7,2282.98,Sí,Sí,Superior universitaria,7,76.4,0,15.53
Femenino,Urbana,2,3189.83,No,No,Primaria,1,90.0,1,15.53
Femenino,Rural,8,2268.19,No,Sí,Superior técnica,5,86.9,1,15.53
Femenino,Rural,1,1676.13,No,No,Secundaria,7,90.4,2,15.53
Femenino,Rural,1,432.99,No,No,Secundaria,7,93.2,0,15.52
Masculino,Urbana,4,1608.7,No,No,Superior técnica,4,95.9,1,15.52
Masculino,Urbana,1,1873.46,No,No,Superior universitaria,3,89.3,1,15.52
Masculino,Urbana,4,1057.0,Sí,No,Superior técnica,7,80.8,0,15.52
Masculino,Urbana,4,1685.93,No,No,Superior técnica,1,85.1,0,15.52
Femenino,Urbana,4,2920.87,Sí,No,Superior universitaria,2,88.2,0,15.52
Femenino,Rural,5,490.65,No,Sí,Secundaria,7,86.3,0,15.52
Masculino,Urbana,4,1976.29,No,No,Superior universitaria,2,91.2,1,15.52
Femenino,Urbana,4,2981.04,No,Sí,Secundaria,5,87.4,1,15.52
Femenino,Urbana,2,2361.59,No,No,Superior universitaria,3,90.4,1,15.52
Femenino,Urbana,2,2868.52,No,No,Superior universitaria,1,90.6,1,15.52
Masculino,Rural,2,1071.07,No,Sí,Superior universitaria,7,89.8,0,15.52
Femenino,Urbana,3,1589.64,No,Sí,Secundaria,7,98.2,0,15.52
Masculino,Urbana,1,1846.34,No,No,Superior universitaria,2,100.0,2,15.52
Masculino,Urbana,6,1357.48,No,No,Secundaria,2,91.0,0,15.52
Femenino,Urbana,3,2162.43,No,No,Superior universitaria,4,96.3,0,15.52
Femenino,Urbana,9,2770.36,No,No,Superior técnica,6,91.7,2,15.52
Femenino,Urbana,1,1085.31,No,Sí,Secundaria,3,95.7,0,15.52
Masculino,Urbana,1,2760.78,No,No,Superior universitaria,4,88.2,1,15.52
Masculino,Urbana,6,1316.57,No,No,Secundaria,3,100.0,1,15.52
Femenino,Urbana,9,2435.15,Sí,No,Superior universitaria,3,78.8,0,15.52
Femenino,Urbana,2,2467.19,No,Sí,Primaria,3,94.0,0,15.51
Masculino,Rural,3,832.27,No,Sí,Secundaria,8,92.7,1,15.51
Femenino,Rural,5,791.5,No,Sí,Primaria,6,91.4,1,15.51
Masculino,Rural,6,1327.29,Sí,Sí,Superior técnica,2,97.6,0,15.51
Femenino,Rural,8,870.01,No,Sí,Primaria,9,94.5,0,15.51
Femenino,Urbana,4,3380.88,No,No,Secundaria,1,95.3,0,15.51
Femenino,Urbana,4,1252.66,No,No,Secundaria,7,84.5,0,15.51
Femenino,Urbana,8,2479.53,No,No,Superior técnica,4,87.5,1,15.51
Masculino,Urbana,10,791.8,No,No,Secundaria,4,79.5,0,15.51
Masculino,Urbana,8,1986.51,No,No,Superior técnica,4,89.7,0,15.51
Masculino,Rural,3,2956.9,No,No,Superior universitaria,5,87.7,1,15.51
Femenino,Rural,4,1245.1,No,Sí,Primaria,6,92.5,0,15.51
Femenino,Rural,1,2350.9,No,No,Superior técnica,4,91.2,1,15.51
Femenino,Urbana,1,2853.13,No,No,Superior universitaria,1,97.4,0,15.51
Femenino,Urbana,3,2574.77,No,No,Superior universitaria,8,82.5,1,15.51
Femenino,Rural,7,327.41,No,No,Superior universitaria,2,98.6,1,15.51
Femenino,Urbana,1,4720.29,No,Sí,Superior universitaria,3,99.1,2,15.51
Femenino,Rural,6,579.73,No,Sí,Primaria,5,93.4,1,15.51
Femenino,Rural,8,1300.47,No,No,Superior técnica,8,80.0,0,15.51
Femenino,Rural,10,1436.95,No,No,Superior técnica,2,88.0,2,15.51
Masculino,Urbana,3,2159.32,No,No,Superior universitaria,2,82.1,1,15.51
Masculino,Rural,5,785.13,No,No,Superior técnica,6,85.6,0,15.51
Femenino,Urbana,1,2751.6,No,No,Superior técnica,6,93.9,1,15.51
Masculino,Rural,2,2170.08,No,No,Secundaria,4,82.6,1,15.51
Masculino,Urbana,5,1536.18,No,No,Secundaria,5,95.8,1,15.5
Masculino,Urbana,3,1484.33,No,No,Sin educación,1,95.5,0,15.5
Femenino,Rural,4,902.56,No,No,Superior universitaria,1,77.4,0,15.5
Femenino,Urbana,3,1581.42,Sí,Sí,Superior técnica,4,80.8,0,15.5
Masculino,Urbana,4,2181.08,No,No,Superior universitaria,2,91.2,0,15.5
Femenino,Urbana,5,3730.85,No,No,Secundaria,10,98.9,1,15.5
Femenino,Urbana,9,2114.0,No,Sí,Sin educación,3,99.7,1,15.5
Femenino,Urbana,6,1935.9,No,No,Secundaria,5,94.7,0,15.5
Femenino,Urbana,7,2084.42,No,No,Secundaria,10,85.0,0,15.5
Masculino,Urbana,4,2128.15,No,No,Superior técnica,3,96.1,0,15.5
Femenino,Rural,1,1250.5,No,Sí,Superior universitaria,4,93.3,1,15.5
Femenino,Urbana,1,3183.84,No,No,Superior universitaria,2,97.6,3,15.5
Femenino,Rural,1,1258.42,No,No,Superior universitaria,3,97.4,1,15.5
Masculino,Urbana,8,1727.97,No,No,Sin educación,5,91.8,0,15.5
Masculino,Urbana,8,1929.73,No,No,Superior técnica,2,92.9,0,15.5
Femenino,Urbana,4,1651.22,No,No,Superior universitaria,2,85.1,0,15.5
Masculino,Urbana,5,2586.45,No,No,Secundaria,2,84.9,1,15.5
Femenino,Rural,6,1482.96,Sí,Sí,Secundaria,5,87.0,0,15.5
Masculino,Urbana,1,1987.71,No,No,Superior universitaria,3,94.1,0,15.5
Masculino,Urbana,9,2994.83,No,Sí,Superior técnica,4,82.7,2,15.5
Masculino,Rural,7,3143.16,No,No,Secundaria,11,89.3,0,15.5
Femenino,Urbana,6,5084.15,No,Sí,Primaria,7,96.6,2,15.5
Femenino,Urbana,2,2486.04,No,No,Secundaria,6,96.6,1,15.5
Femenino,Urbana,6,4534.48,No,No,Superior universitaria,3,78.7,0,15.49
Masculino,Urbana,5,2100.58,No,No,Secundaria,6,96.0,0,15.49
Masculino,Rural,6,1281.48,No,Sí,Primaria,4,94.3,0,15.49
Masculino,Urbana,5,2546.32,No,Sí,Secundaria,6,100.0,0,15.49
Femenino,Rural,1,636.82,No,Sí,Secundaria,8,100.0,1,15.49
Masculino,Rural,5,1004.28,No,Sí,Primaria,2,88.5,0,15.49
Masculino,Urbana,7,3183.98,No,No,Secundaria,5,83.1,0,15.49
Femenino,Urbana,1,6783.33,No,No,Secundaria,6,91.6,1,15.49
Femenino,Rural,5,1130.0,No,Sí,Sin educación,5,87.8,0,15.49
Masculino,Urbana,2,3263.64,No,No,Superior universitaria,5,91.6,3,15.49
Masculino,Rural,5,3367.98,No,Sí,Primaria,7,86.7,0,15.49
Femenino,Urbana,3,2872.34,No,No,Superior universitaria,6,88.0,0,15.49
Masculino,Urbana,6,3454.67,No,Sí,Secundaria,3,93.9,1,15.49
Masculino,Rural,8,2306.02,No,No,Superior técnica,6,93.3,0,15.49
Masculino,Urbana,10,963.4,No,No,Superior universitaria,6,81.6,0,15.49
Masculino,Urbana,1,1203.48,No,Sí,Superior universitaria,5,96.1,0,15.49
Masculino,Urbana,4,2163.54,No,Sí,Superior técnica,2,91.0,1,15.49
Femenino,Urbana,6,1239.41,No,No,Primaria,3,88.5,0,15.49
Femenino,Urbana,7,5305.74,No,No,Superior universitaria,5,86.9,1,15.49
Femenino,Rural,2,2591.98,No,No,Superior técnica,7,92.3,1,15.49
Femenino,Rural,1,1760.41,No,No,Secundaria,5,100.0,1,15.49
Masculino,Urbana,1,2554.64,No,Sí,Superior técnica,9,94.0,1,15.49
Femenino,Urbana,3,7210.69,No,No,Secundaria,6,96.3,0,15.49
Femenino,Urbana,1,2638.95,No,No,Primaria,9,92.8,2,15.49
Femenino,Urbana,2,1751.01,No,No,Superior universitaria,7,88.5,0,15.49
Femenino,Rural,8,1474.62,No,Sí,Secundaria,4,97.3,0,15.48
Femenino,Urbana,2,3185.51,No,No,Superior técnica,5,89.9,0,15.48
Femenino,Urbana,1,3226.93,No,No,Superior técnica,4,97.4,0,15.48
Femenino,Urbana,4,4234.22,No,No,Superior universitaria,3,96.6,0,15.48
Femenino,Urbana,4,2604.55,No,Sí,Secundaria,1,85.5,0,15.48
Masculino,Rural,8,1137.15,No,Sí,Secundaria,6,96.8,1,15.48
Femenino,Urbana,8,3489.96,No,No,Superior universitaria,1,81.9,0,15.48
Femenino,Urbana,1,2009.25,No,No,Superior técnica,5,93.6,1,15.48
Masculino,Urbana,7,1981.8,No,Sí,Secundaria,3,98.8,0,15.48
Masculino,Rural,4,942.33,No,No,Secundaria,4,76.4,0,15.48
Femenino,Urbana,9,3117.72,No,No,Superior técnica,3,86.8,1,15.48
Femenino,Rural,3,545.51,No,No,Superior técnica,4,92.3,0,15.48
Femenino,Urbana,6,2040.47,No,No,Superior técnica,4,87.2,1,15.48
Masculino,Urbana,8,2770.26,No,No,Secundaria,2,97.9,1,15.48
Masculino,Urbana,10,2628.93,No,No,Superior universitaria,3,78.0,1,15.48
Femenino,Urbana,1,1732.47,No,Sí,Secundaria,2,88.4,0,15.48
Masculino,Urbana,2,2087.26,No,No,Secundaria,5,94.8,0,15.48
Masculino,Rural,8,818.69,No,No,Superior técnica,5,92.8,0,15.48
Femenino,Urbana,7,1702.73,No,No,Secundaria,3,93.5,0,15.48
Femenino,Urbana,3,724.88,No,No,Secundaria,10,100.0,1,15.48
Femenino,Rural,4,1274.81,No,Sí,Superior técnica,3,89.8,0,15.48
Femenino,Rural,5,2340.47,No,No,Secundaria,2,90.6,0,15.48
Femenino,Rural,10,766.48,No,No,Primaria,4,97.0,1,15.48
Masculino,Rural,1,870.72,No,Sí,Primaria,8,95.5,0,15.48
Masculino,Urbana,1,1955.56,No,No,Secundaria,11,96.4,1,15.48
Femenino,Rural,2,321.47,No,Sí,Sin educación,5,100.0,1,15.47
Femenino,Rural,8,611.18,No,Sí,Superior técnica,6,83.9,0,15.47
Femenino,Urbana,4,2152.41,No,No,Superior técnica,5,87.5,1,15.47
Femenino,Rural,1,4935.2,No,No,Superior técnica,6,87.2,1,15.47
Masculino,Rural,2,748.97,No,Sí,Primaria,3,95.0,0,15.47
Femenino,Urbana,2,2268.86,No,No,Superior universitaria,3,96.9,1,15.47
Masculino,Urbana,3,1598.9,No,No,Sin educación,1,83.8,1,15.47
Femenino,Urbana,4,2433.37,No,No,Superior técnica,5,90.2,0,15.47
Femenino,Urbana,7,3131.77,No,No,Superior universitaria,11,81.6,0,15.47
Femenino,Rural,6,950.71,No,Sí,Superior técnica,4,92.6,2,15.47
Femenino,Urbana,7,574.27,No,Sí,Primaria,2,95.8,0,15.47
Masculino,Rural,10,1022.11,No,No,Superior técnica,4,100.0,2,15.47
Femenino,Urbana,4,2091.95,No,No,Secundaria,7,98.2,1,15.47
Femenino,Rural,4,531.49,No,Sí,Primaria,5,96.7,0,15.47
Masculino,Urbana,1,3890.91,No,No,Superior universitaria,4,99.5,0,15.47
Masculino,Urbana,10,1950.06,No,No,Superior técnica,8,86.7,0,15.47
Femenino,Urbana,2,1281.78,No,No,Primaria,4,97.7,0,15.47
Femenino,Rural,5,617.54,No,No,Primaria,11,90.9,0,15.47
Masculino,Rural,1,795.99,No,Sí,Superior técnica,3,100.0,0,15.47
Masculino,Urbana,4,2606.74,No,No,Superior universitaria,7,100.0,0,15.47
Femenino,Urbana,3,8639.76,No,No,Secundaria,5,91.4,1,15.46
Femenino,Urbana,1,1766.95,No,No,Secundaria,6,87.5,0,15.46
Femenino,Urbana,5,3162.47,No,No,Secundaria,6,92.7,1,15.46
Masculino,Rural,4,1243.14,No,No,Secundaria,4,92.3,1,15.46
Femenino,Rural,3,847.69,No,No,Secundaria,2,96.2,0,15.46
Femenino,Urbana,1,1502.61,No,No,Primaria,2,100.0,1,15.46
Masculino,Rural,1,1061.63,No,Sí,Secundaria,5,92.7,0,15.46
Masculino,Urbana,8,2079.06,No,No,Secundaria,2,92.1,2,15.46
Femenino,Rural,6,500.55,Sí,Sí,Superior técnica,5,76.8,0,15.46
Masculino,Rural,8,1067.8,No,Sí,Secundaria,4,76.4,0,15.46
Femenino,Urbana,1,2934.74,No,No,Superior técnica,4,89.5,0,15.46
Masculino,Urbana,4,2242.99,No,No,Superior universitaria,4,82.1,0,15.46
Masculino,Rural,4,1265.23,No,No,Superior universitaria,9,86.2,1,15.46
Masculino,Urbana,6,2417.8,Sí,No,Superior técnica,2,80.8,0,15.46
Femenino,Urbana,5,1527.02,No,No,Superior técnica,4,89.4,1,15.46
Masculino,Urbana,2,1762.19,No,No,Superior universitaria,3,92.2,1,15.46
Masculino,Urbana,3,677.34,No,No,Superior técnica,3,89.8,1,15.46
Femenino,Urbana,1,3317.68,No,No,Superior técnica,4,89.4,1,15.45
Masculino,Urbana,6,1429.74,No,No,Secundaria,3,83.2,1,15.45
Masculino,Urbana,6,773.98,No,Sí,Sin educación,3,86.8,0,15.45
Masculino,Urbana,2,1441.46,No,No,Secundaria,3,87.5,0,15.45
Masculino,Urbana,4,2035.79,No,No,Superior técnica,9,94.0,1,15.45
Masculino,Urbana,5,1930.11,No,Sí,Superior técnica,5,97.4,1,15.45
Femenino,Rural,3,1252.81,No,No,Superior técnica,8,78.7,1,15.45
Masculino,Rural,2,1374.23,No,Sí,Primaria,7,100.0,0,15.45
Femenino,Rural,3,3336.07,No,No,Superior universitaria,11,85.5,2,15.45
Femenino,Urbana,5,1715.69,No,No,Secundaria,2,91.5,0,15.45
Femenino,Rural,1,958.83,No,Sí,Secundaria,3,88.2,2,15.45
Femenino,Urbana,6,3334.46,No,No,Superior universitaria,3,85.7,2,15.45
Femenino,Rural,10,1177.32,No,No,Secundaria,4,85.8,1,15.45
Femenino,Urbana,2,955.19,No,No,Secundaria,5,98.6,1,15.45
Femenino,Urbana,2,3289.58,No,No,Superior técnica,3,100.0,1,15.45
Masculino,Rural,3,1357.99,No,No,Primaria,5,89.7,0,15.45
Masculino,Rural,2,1365.46,No,No,Superior técnica,5,96.7,1,15.45
Femenino,Rural,5,1193.65,No,Sí,Primaria,5,93.1,0,15.45
Masculino,Urbana,6,3788.3,No,No,Superior universitaria,8,85.6,1,15.45
Masculino,Urbana,10,3253.13,No,No,Secundaria,5,88.1,0,15.44
Femenino,Rural,5,1148.35,No,No,Secundaria,8,90.1,1,15.44
Masculino,Urbana,4,1067.11,No,No,Secundaria,2,92.8,0,15.44
Masculino,Urbana,4,3351.31,No,No,Superior universitaria,7,83.5,1,15.44
Masculino,Urbana,5,1771.33,No,No,Secundaria,3,79.2,0,15.44
Femenino,Urbana,1,1887.72,No,No,Superior universitaria,6,89.6,0,15.44
Masculino,Urbana,10,2300.96,No,No,Superior universitaria,3,97.8,0,15.44
Masculino,Urbana,2,1431.96,No,No,Superior universitaria,5,100.0,0,15.44
